Code.essai;Date;Observateurs;Scribe;Stade.phenologique;Maladie;Organe;Placette;Bloc;X.;Valeur
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B8;B;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;1;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;2;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;3;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;5;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;6;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;7;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;8;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;12;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;13;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;15;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;16;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;17;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;19;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;20;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;22;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;23;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;24;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;25;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;26;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;27;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;28;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;29;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;30;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;31;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;32;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;33;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;34;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;35;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;36;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;37;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;38;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;39;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;40;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;41;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;42;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;43;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;44;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;45;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;46;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;47;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;48;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;49;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;50;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;51;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;52;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;53;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;54;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;55;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;56;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;57;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;58;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;59;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;60;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;61;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C8;C;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;1;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;2;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;4;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;5;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;6;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;8;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;9;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;12;15
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;13;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;14;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;15;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;16;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;19;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;20;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;21;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;22;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;23;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;24;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;25;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;26;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;27;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;28;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;29;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;30;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;31;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;32;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;33;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;34;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;35;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;36;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;37;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;38;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;39;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;40;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;41;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;42;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;43;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;44;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;45;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;46;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;47;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;48;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;49;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;50;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;51;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;52;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;53;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;54;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;55;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;56;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;57;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;58;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;59;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;60;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;61;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D8;D;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;1;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;2;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;4;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;5;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;6;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;8;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;9;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;11;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;13;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;14;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;15;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;16;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;20;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;21;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;22;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;23;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;24;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;25;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;26;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;27;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;29;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;31;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;32;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;33;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;34;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;35;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;36;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;37;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;38;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;39;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;40;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;41;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;42;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;43;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;44;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;45;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;46;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;47;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;48;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;49;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;50;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;51;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;52;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;53;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;54;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;55;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;56;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;57;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;58;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;59;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;60;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;61;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;62;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;63;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;64;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A9;A;85;0
